mu_DM,alpha,A
12.5,0.0,11.155196810139286
12.5,0.005050505050505051,11.191237358511279
12.5,0.010101010101010102,11.227656013767195
12.5,0.015151515151515152,11.264455957881847
12.5,0.020202020202020204,11.301640386531147
12.5,0.025252525252525256,11.339212508890217
12.5,0.030303030303030304,11.377175546821825
12.5,0.03535353535353536,11.415532734049652
12.5,0.04040404040404041,11.454287315486582
12.5,0.045454545454545456,11.493442546732389
12.5,0.05050505050505051,11.533001693569124
12.5,0.05555555555555556,11.572968030740455
12.5,0.06060606060606061,11.613344841298304
12.5,0.06565656565656566,11.65413541566365
12.5,0.07070707070707072,11.69534305139471
12.5,0.07575757575757576,11.736971052496223
12.5,0.08080808080808081,11.77902272837746
12.5,0.08585858585858587,11.821501393469923
12.5,0.09090909090909091,11.864410366591112
12.5,0.09595959595959597,11.90775297130941
12.5,0.10101010101010102,11.951532535320935
12.5,0.10606060606060606,11.995752390261657
12.5,0.11111111111111112,12.040415871406012
12.5,0.11616161616161617,12.085526318635347
12.5,0.12121212121212122,12.131087077136254
12.5,0.12626262626262627,12.177101497417855
12.5,0.13131313131313133,12.223572936559163
12.5,0.13636363636363638,12.27050475956359
12.5,0.14141414141414144,12.317900341076381
12.5,0.14646464646464646,12.365763066840103
12.5,0.15151515151515152,12.414096335659126
12.5,0.15656565656565657,12.462903561537196
12.5,0.16161616161616163,12.512188175435456
12.5,0.16666666666666669,12.561953627419088
12.5,0.17171717171717174,12.612203388411356
12.5,0.1767676767676768,12.66294095171317
12.5,0.18181818181818182,12.714169834631722
12.5,0.18686868686868688,12.765893581046432
12.5,0.19191919191919193,12.818115762286086
12.5,0.196969696969697,12.870839979230869
12.5,0.20202020202020204,12.924069863767986
12.5,0.2070707070707071,12.977809081897853
12.5,0.21212121212121213,13.032061335094093
12.5,0.21717171717171718,13.086830361134833
12.5,0.22222222222222224,13.142119936380885
12.5,0.2272727272727273,13.197933877404214
12.5,0.23232323232323235,13.254276041731119
12.5,0.2373737373737374,13.311150328863773
12.5,0.24242424242424243,13.368560682060544
12.5,0.2474747474747475,13.426511089193282
12.5,0.25252525252525254,13.48500558396032
12.5,0.2575757575757576,13.54404824707177
12.5,0.26262626262626265,13.603643205624161
12.5,0.2676767676767677,13.66379463592028
12.5,0.27272727272727276,13.7245067646442
12.5,0.2777777777777778,13.785783868917358
12.5,0.2828282828282829,13.847630281021841
12.5,0.2878787878787879,13.910050389111086
12.5,0.29292929292929293,13.973048638252285
12.5,0.297979797979798,14.036629535550423
12.5,0.30303030303030304,14.100797649332092
12.5,0.3080808080808081,14.165557611763536
12.5,0.31313131313131315,14.230914123947244
12.5,0.31818181818181823,14.296871954926274
12.5,0.32323232323232326,14.363435945680123
12.5,0.3282828282828283,14.4306110099115
12.5,0.33333333333333337,14.498402137082998
12.5,0.3383838383838384,14.566814394635937
12.5,0.3434343434343435,14.635852929633108
12.5,0.3484848484848485,14.705522971227087
12.5,0.3535353535353536,14.775829831428096
12.5,0.3585858585858586,14.846778906836859
12.5,0.36363636363636365,14.918375680954856
12.5,0.36868686868686873,14.990625726980737
12.5,0.37373737373737376,15.063534708402162
12.5,0.37878787878787884,15.137108383345048
12.5,0.38383838383838387,15.211352601938918
12.5,0.3888888888888889,15.286273312738134
12.5,0.393939393939394,15.361876565478466
12.5,0.398989898989899,15.438168516489199
12.5,0.4040404040404041,15.515155430864185
12.5,0.4090909090909091,15.59284368565203
12.5,0.4141414141414142,15.671239774412609
12.5,0.4191919191919192,15.750350313625601
12.5,0.42424242424242425,15.830182048441927
12.5,0.42929292929292934,15.910741853286765
12.5,0.43434343434343436,15.992036732451957
12.5,0.43939393939393945,16.074073820527513
12.5,0.4444444444444445,16.156860380651736
12.5,0.44949494949494956,16.24040379990913
12.5,0.4545454545454546,16.324711576050554
12.5,0.4595959595959596,16.409791302808706
12.5,0.4646464646464647,16.49565065396416
12.5,0.4696969696969697,16.582297360857606
12.5,0.4747474747474748,16.669739188981954
12.5,0.47979797979797983,16.757983913860272
12.5,0.48484848484848486,16.84703929834721
12.5,0.48989898989898994,16.93691307005799
12.5,0.494949494949495,17.027612905654284
12.5,0.5,17.119146423040803
12.51010101010101,0.0,11.518640039917678
12.51010101010101,0.005050505050505051,11.554943502016148
12.51010101010101,0.010101010101010102,11.591627212176766
12.51010101010101,0.015151515151515152,11.62869436462378
12.51010101010101,0.020202020202020204,11.666148166972496
12.51010101010101,0.025252525252525256,11.703991840001558
12.51010101010101,0.030303030303030304,11.742228616803326
12.51010101010101,0.03535353535353536,11.78086174190548
12.51010101010101,0.04040404040404041,11.819894470564758
12.51010101010101,0.045454545454545456,11.859330068239666
12.51010101010101,0.05050505050505051,11.899171810045038
12.51010101010101,0.05555555555555556,11.939422979474825
12.51010101010101,0.06060606060606061,11.980086867725882
12.51010101010101,0.06565656565656566,12.021166772705985
12.51010101010101,0.07070707070707072,12.062665998773394
12.51010101010101,0.07575757575757576,12.104587856016222
12.51010101010101,0.08080808080808081,12.146935659164152
12.51010101010101,0.08585858585858587,12.189712727178506
12.51010101010101,0.09090909090909091,12.232922382574667
12.51010101010101,0.09595959595959597,12.276567951788444
12.51010101010101,0.10101010101010102,12.320652764507077
12.51010101010101,0.10606060606060606,12.365180153464404
12.51010101010101,0.11111111111111112,12.410153454090615
12.51010101010101,0.11616161616161617,12.455576005486794
12.51010101010101,0.12121212121212122,12.501451151123955
12.51010101010101,0.12626262626262627,12.547782238824512
12.51010101010101,0.13131313131313133,12.594572622017164
12.51010101010101,0.13636363636363638,12.641825661084933
